Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000173705,SUSD5,Gene Expression,0.6156156599601031,0.0,0.0,2559,1.1324276863339404,1110
ENSG00000148935,GAS2,Gene Expression,0.614938318335239,0.0,0.0,72826,11.018458005372302,5809
ENSG00000165507,DEPP1,Gene Expression,0.6143236363295765,0.0,0.0,10580,3.3675661743417624,3563
ENSG00000142156,COL6A1,Gene Expression,0.6142866010876163,0.0,0.0,23646,6.6070087581463035,5332
ENSG00000163618,CADPS,Gene Expression,0.6137080839699532,0.0,0.0,100508,15.100819949481092,5887
ENSG00000026508,CD44,Gene Expression,0.613659156676075,0.0,0.0,15961,4.4572041248670855,4742
ENSG00000171621,SPSB1,Gene Expression,0.6135496350735679,0.0,0.0,4925,1.7067610902127417,2329
ENSG00000173442,EHBP1L1,Gene Expression,0.6134096801369588,0.0,0.0,7958,2.5129907348492257,3494
ENSG00000083123,BCKDHB,Gene Expression,0.6120612206196006,0.0,0.0,129511,19.340492751958898,5954
ENSG00000115828,QPCT,Gene Expression,0.6112693798322767,0.0,0.0,74177,10.934263140909096,5798
ENSG00000131016,AKAP12,Gene Expression,0.6101311342744153,0.0,0.0,7940,2.710120347308574,3110
ENSG00000124491,F13A1,Gene Expression,0.6097505376505287,0.0,0.0,4572,1.7314244579296187,1739
ENSG00000168542,COL3A1,Gene Expression,0.6091959338873907,0.0,0.0,24934,7.668189226747073,5070
ENSG00000107317,PTGDS,Gene Expression,0.6087804107229028,0.0,0.0,10260,3.780785948635494,2718
ENSG00000133048,CHI3L1,Gene Expression,0.6081993288401021,0.0,0.0,7987,2.7744587701343995,1029
ENSG00000137801,THBS1,Gene Expression,0.6081236374274364,0.0,0.0,31018,9.836850975305673,5008
ENSG00000185532,PRKG1,Gene Expression,0.6080160879916552,0.0,0.0,7981,2.61005816362609,3415
ENSG00000185650,ZFP36L1,Gene Expression,0.607158240054023,0.0,0.0,15922,4.302470760298047,4908
ENSG00000101210,EEF1A2,Gene Expression,0.6066710035511282,0.0,0.0,94350,13.869616865441497,5842
ENSG00000137880,GCHFR,Gene Expression,0.6065721455597456,0.0,0.0,102247,15.397815420942846,5909
ENSG00000137193,PIM1,Gene Expression,0.6063088726729784,0.0,0.0,4840,1.720008564113682,2370
ENSG00000011028,MRC2,Gene Expression,0.6059475770226119,0.0,0.0,5171,1.621032212018866,2544
ENSG00000133116,KL,Gene Expression,0.6056537939351764,0.0,0.0,62923,9.244179630251077,5767
ENSG00000204389,HSPA1A,Gene Expression,0.6051422309662652,0.0,0.0,1894,0.7958378721706193,1065
ENSG00000198786,MT-ND5,Gene Expression,0.6043303653176815,0.0,0.0,675651,104.55727773498181,6190
ENSG00000140538,NTRK3,Gene Expression,0.6041947991424247,0.0,0.0,1064,0.4928852294734495,496
ENSG00000176971,FIBIN,Gene Expression,0.6040290194469089,0.0,0.0,2998,1.171441048236934,1572
ENSG00000114405,C3orf14,Gene Expression,0.6035729072747108,0.0,0.0,75780,11.35895251934183,5835
ENSG00000134871,COL4A2,Gene Expression,0.6034548362874264,0.0,0.0,29769,8.436990835879906,5674
ENSG00000128609,NDUFA5,Gene Expression,0.602826507126818,0.0,0.0,85607,13.035429744160961,5897
ENSG00000127252,PLAAT1,Gene Expression,0.6028078069188743,0.0,0.0,54821,8.27631990048011,5716
ENSG00000008441,NFIX,Gene Expression,0.6017862019821821,0.0,0.0,3957,1.335316119697451,2124
ENSG00000166228,PCBD1,Gene Expression,0.6016776520152844,0.0,0.0,157549,23.928707676130617,6046
ENSG00000268104,SLC6A14,Gene Expression,0.6011394591902361,0.0,0.0,1335,0.5754895348224686,357
ENSG00000140416,TPM1,Gene Expression,0.6001736597569455,0.0,0.0,54981,12.624457978023168,6137
ENSG00000094963,FMO2,Gene Expression,0.5998744736932461,0.0,0.0,11018,3.159706313619739,4071
ENSG00000138080,EMILIN1,Gene Expression,0.5992694056618152,0.0,0.0,6569,1.9831152082063503,2931
ENSG00000178235,SLITRK1,Gene Expression,0.5990447233644729,0.0,0.0,68177,10.194036080727251,5797
ENSG00000116667,C1orf21,Gene Expression,0.5989739861151911,0.0,0.0,151614,23.20278152779849,6016
ENSG00000105974,CAV1,Gene Expression,0.5987865634153363,0.0,0.0,12242,3.746263119528615,4244
ENSG00000177606,JUN,Gene Expression,0.5986866739795573,0.0,0.0,32430,6.136715528687029,5714
ENSG00000169213,RAB3B,Gene Expression,0.5984442219520614,0.0,0.0,61386,9.068604180189782,5754
ENSG00000221869,CEBPD,Gene Expression,0.5976942174109875,0.0,0.0,36808,9.220468209645908,5962
ENSG00000140092,FBLN5,Gene Expression,0.596798421298968,0.0,0.0,14533,4.6376858135177,4008
ENSG00000060138,YBX3,Gene Expression,0.5967153870377458,0.0,0.0,11418,3.3782647561559944,4076
ENSG00000108823,SGCA,Gene Expression,0.5966126094507601,0.0,0.0,2310,0.8804201728773308,1270
ENSG00000076706,MCAM,Gene Expression,0.5959780166581444,0.0,0.0,18301,6.076096382211748,4684
ENSG00000117707,PROX1,Gene Expression,0.5957702548493994,0.0,0.0,81509,12.259276698278706,5860
ENSG00000100292,HMOX1,Gene Expression,0.5956406497506584,0.0,0.0,4406,1.7314426905477616,1405
ENSG00000124107,SLPI,Gene Expression,0.5953469245434984,0.0,0.0,108857,16.541837117478977,5921
ENSG00000148180,GSN,Gene Expression,0.5943690962687977,0.0,0.0,52472,13.18485852370051,6075
ENSG00000143867,OSR1,Gene Expression,0.5935299735386331,0.0,0.0,2032,0.8247358968925508,1115
ENSG00000179256,SMCO3,Gene Expression,0.5927168784381633,0.0,0.0,57739,8.761719399297764,5749
ENSG00000011465,DCN,Gene Expression,0.5924515529418803,0.0,0.0,46518,12.49370619642387,5682
ENSG00000105696,TMEM59L,Gene Expression,0.592423010370097,0.0,0.0,82772,12.24205895621972,5827
ENSG00000196090,PTPRT,Gene Expression,0.5922242932367926,0.0,0.0,58828,8.757347124944001,5748
ENSG00000196923,PDLIM7,Gene Expression,0.5921824735107483,0.0,0.0,20746,5.100429858471775,5370
ENSG00000151468,CCDC3,Gene Expression,0.591852173653962,0.0,0.0,5574,1.872209810624353,2363
ENSG00000184205,TSPYL2,Gene Expression,0.5916600420339186,0.0,0.0,298153,45.883427375906656,6155
ENSG00000145623,OSMR,Gene Expression,0.5912894308358381,0.0,0.0,7032,2.2248106629087587,3055
ENSG00000103460,TOX3,Gene Expression,0.590986123151501,0.0,0.0,57167,8.4589100151102,5740
ENSG00000144406,UNC80,Gene Expression,0.5903623734705795,0.0,0.0,63404,9.629307476881642,5787
ENSG00000169851,PCDH7,Gene Expression,0.5899185372938976,0.0,0.0,4934,1.6743910927238956,2398
ENSG00000003989,SLC7A2,Gene Expression,0.5895710368271837,0.0,0.0,100630,15.099985941544148,5930
ENSG00000162458,FBLIM1,Gene Expression,0.5892153134581272,0.0,0.0,6684,2.157765476265303,3097
ENSG00000162374,ELAVL4,Gene Expression,0.5887879219843107,0.0,0.0,56244,8.595343579313724,5749
ENSG00000051523,CYBA,Gene Expression,0.5885405963862638,0.0,0.0,5959,1.9287744441004715,2489
ENSG00000102466,FGF14,Gene Expression,0.5881279960590967,0.0,0.0,65698,9.859185390750982,5773
ENSG00000105409,ATP1A3,Gene Expression,0.5878372987944809,0.0,0.0,66463,9.714726584412494,5778
ENSG00000090382,LYZ,Gene Expression,0.5871426965872557,0.0,0.0,26323,8.409759746388309,3063
ENSG00000106565,TMEM176B,Gene Expression,0.5863452364020895,0.0,0.0,315152,47.025631893069885,6140
ENSG00000137331,IER3,Gene Expression,0.5858800600274227,0.0,0.0,3934,1.3124376568730431,2085
ENSG00000187908,DMBT1,Gene Expression,0.5847808169315569,0.0,0.0,6135,2.0188166036365285,1649
ENSG00000007402,CACNA2D2,Gene Expression,0.5846371488136766,0.0,0.0,86013,13.213829620606685,5889
ENSG00000005981,ASB4,Gene Expression,0.5839099469881951,0.0,0.0,59748,9.00197479313551,5720
ENSG00000142910,TINAGL1,Gene Expression,0.583700648317774,0.0,0.0,13069,4.073983239045125,4337
ENSG00000197442,MAP3K5,Gene Expression,0.5835147669917196,0.0,0.0,233191,35.67924441297547,6111
ENSG00000183978,COA3,Gene Expression,0.5834580581217028,0.0,0.0,165996,25.057515512800528,6052
ENSG00000164292,RHOBTB3,Gene Expression,0.5831833408551522,0.0,0.0,117275,17.636630546499454,5964
ENSG00000130635,COL5A1,Gene Expression,0.5826686029490102,0.0,0.0,5887,1.8635826874120582,2633
ENSG00000116678,LEPR,Gene Expression,0.5823975908046198,0.0,0.0,111061,16.974448410214258,5960
ENSG00000117528,ABCD3,Gene Expression,0.5823323755387937,0.0,0.0,87846,13.414032065881662,5923
ENSG00000129990,SYT5,Gene Expression,0.5822447624689948,0.0,0.0,78628,11.83660929525395,5836
ENSG00000142089,IFITM3,Gene Expression,0.5800258917943313,0.0,0.0,16518,4.398089119324375,4876
ENSG00000133816,MICAL2,Gene Expression,0.5795601996947688,0.0,0.0,8706,2.5587011246170044,3816
ENSG00000143384,MCL1,Gene Expression,0.5793321468609508,0.0,0.0,104346,19.851014060211632,6182
ENSG00000125046,SSUH2,Gene Expression,0.5783460276329885,0.0,0.0,60242,8.85910768614294,5751
ENSG00000140391,TSPAN3,Gene Expression,0.57834526919914,0.0,0.0,241414,36.506949338156986,6136
ENSG00000072110,ACTN1,Gene Expression,0.5777997896249545,0.0,0.0,77603,15.65834569474787,6151
ENSG00000162576,MXRA8,Gene Expression,0.5777842489596282,0.0,0.0,5532,1.697662859895557,2569
ENSG00000140682,TGFB1I1,Gene Expression,0.577334987312359,0.0,0.0,4621,1.4802884305490744,2451
ENSG00000214338,SOGA3,Gene Expression,0.5772150919463175,0.0,0.0,82031,12.41011848440402,5856
ENSG00000140093,SERPINA10,Gene Expression,0.5771028442185563,0.0,0.0,53836,8.104992897633782,5731
ENSG00000157445,CACNA2D3,Gene Expression,0.5760837401408275,0.0,0.0,88922,13.521316567681563,5892
ENSG00000071967,CYBRD1,Gene Expression,0.5759745479972397,0.0,0.0,7734,2.282852590723398,3451
ENSG00000090339,ICAM1,Gene Expression,0.5755776218164512,0.0,0.0,6173,2.096982488056555,2264
ENSG00000150527,MIA2,Gene Expression,0.5751921082820198,0.0,0.0,112551,16.996227571641853,5977
ENSG00000092841,MYL6,Gene Expression,0.575132862994127,0.0,0.0,85062,15.364967767908624,6168
ENSG00000168140,VASN,Gene Expression,0.5749038714046333,0.0,0.0,4260,1.3541758497982261,2392
ENSG00000106034,CPED1,Gene Expression,0.5746246834009315,0.0,0.0,6639,2.131727134817362,3051
ENSG00000011422,PLAUR,Gene Expression,0.5741695380662295,0.0,0.0,6355,2.1381406883511977,2666
ENSG00000130402,ACTN4,Gene Expression,0.5737570692761959,0.0,0.0,33964,7.7309329038587995,5958
ENSG00000122042,UBL3,Gene Expression,0.5730060536756686,0.0,0.0,147806,22.284357283876467,6043
ENSG00000024422,EHD2,Gene Expression,0.5729987700896836,0.0,0.0,9481,2.780916480891854,3810
ENSG00000158747,NBL1,Gene Expression,0.571346556637753,0.0,0.0,358101,54.69547124006561,6162
ENSG00000133657,ATP13A3,Gene Expression,0.5706081970902637,0.0,0.0,277683,42.16359302287755,6140
ENSG00000131981,LGALS3,Gene Expression,0.5704367218292293,0.0,0.0,8197,2.2288281772927263,3381
ENSG00000187244,BCAM,Gene Expression,0.5692463280126393,0.0,0.0,316266,47.561961498978505,6145
ENSG00000196843,ARID5A,Gene Expression,0.5687040540378794,0.0,0.0,3796,1.3125399896020085,2145
ENSG00000104381,GDAP1,Gene Expression,0.5685864339296741,0.0,0.0,85988,13.105677568189652,5885
ENSG00000070404,FSTL3,Gene Expression,0.5683276423787007,0.0,0.0,4713,1.4279784973862324,2638
ENSG00000178726,THBD,Gene Expression,0.5680743876630429,0.0,0.0,6958,2.1217297016456387,3155
ENSG00000241644,INMT,Gene Expression,0.5677350310660854,0.0,0.0,14526,3.797655490283181,4517
ENSG00000165272,AQP3,Gene Expression,0.5676627011930467,0.0,0.0,128069,19.69345769420285,5994
ENSG00000001630,CYP51A1,Gene Expression,0.5670335676078686,0.0,0.0,58298,9.023047807033993,5833
ENSG00000198794,SCAMP5,Gene Expression,0.5666043032746002,0.0,0.0,77429,11.497564015643176,5863
ENSG00000124942,AHNAK,Gene Expression,0.566186715473785,0.0,0.0,102105,19.368835610679707,6171
ENSG00000168000,BSCL2,Gene Expression,0.5660916044686879,0.0,0.0,123132,17.997501813139344,5982
ENSG00000179388,EGR3,Gene Expression,0.565758760223909,0.0,0.0,68870,10.614331735284573,5977
ENSG00000213145,CRIP1,Gene Expression,0.5656391209842364,0.0,0.0,10642,3.249956108700441,4274
ENSG00000072163,LIMS2,Gene Expression,0.5653571884463883,0.0,0.0,7313,2.337466179902919,3278
ENSG00000198846,TOX,Gene Expression,0.5648948170174245,0.0,0.0,67068,9.901926986727439,5797
ENSG00000129009,ISLR,Gene Expression,0.5646767248525785,0.0,0.0,2970,1.050622702948863,1489
ENSG00000142279,WTIP,Gene Expression,0.5630983024438342,0.0,0.0,4156,1.3525441650971308,2354
ENSG00000125740,FOSB,Gene Expression,0.5628080062546721,0.0,0.0,6428,2.4515104462800044,2729
ENSG00000196616,ADH1B,Gene Expression,0.5620376340270595,0.0,0.0,8297,2.4566024818391687,3566
ENSG00000138119,MYOF,Gene Expression,0.5617856346288854,0.0,0.0,3838,1.2454714180927557,2097
ENSG00000136931,NR5A1,Gene Expression,0.5615105180993321,0.0,0.0,20151,2.6194269641003394,2241
ENSG00000188257,PLA2G2A,Gene Expression,0.5591304199661875,0.0,0.0,3316,1.6761671122548913,929
ENSG00000196542,SPTSSB,Gene Expression,0.5587592467922364,0.0,0.0,44619,6.706464766340208,5689
ENSG00000145569,OTULINL,Gene Expression,0.5583912866628208,0.0,0.0,83932,12.776551327040465,5906
ENSG00000170745,KCNS3,Gene Expression,0.557893801295133,0.0,0.0,86719,13.09944131593616,5929
ENSG00000189067,LITAF,Gene Expression,0.5574381460117057,0.0,0.0,18341,4.671282048576231,5318
ENSG00000197444,OGDHL,Gene Expression,0.5571671648245385,0.0,0.0,62884,9.450541464607818,5816
ENSG00000163497,FEV,Gene Expression,0.5571423049198374,0.0,0.0,67621,9.927322476607035,5818
ENSG00000176956,LY6H,Gene Expression,0.5560965090966361,0.0,0.0,55408,8.168188946527371,5761
ENSG00000127951,FGL2,Gene Expression,0.5559760938824383,0.0,0.0,9648,3.120021122580761,3845
ENSG00000169894,MUC3A,Gene Expression,0.5558386811052978,0.0,0.0,30420,3.968080555870668,4204
ENSG00000157315,TMED6,Gene Expression,0.5552922555072789,0.0,0.0,65502,9.801114172279977,5816
ENSG00000105971,CAV2,Gene Expression,0.5539910371611492,0.0,0.0,7245,2.13159349534954,3424
ENSG00000162896,PIGR,Gene Expression,0.5537118828469276,0.0,0.0,3495,0.9484670612899364,985
ENSG00000141639,MAPK4,Gene Expression,0.5534441634696983,0.0,0.0,77769,11.471488268432806,5855
ENSG00000160888,IER2,Gene Expression,0.5534144014584584,0.0,0.0,25085,5.842250877008553,5754
ENSG00000152583,SPARCL1,Gene Expression,0.5529241986988488,0.0,0.0,41265,9.987827256064202,6022
ENSG00000168077,SCARA3,Gene Expression,0.5526593568699576,0.0,0.0,1604,0.6510356182923605,963
ENSG00000151690,MFSD6,Gene Expression,0.5521313265624815,0.0,0.0,101563,15.218296500439255,5949
ENSG00000143248,RGS5,Gene Expression,0.5515779205046394,0.0,0.0,61376,16.780907725769637,5999
ENSG00000124762,CDKN1A,Gene Expression,0.5510811863951981,0.0,0.0,16595,4.093842739855989,4836
ENSG00000144229,THSD7B,Gene Expression,0.5508373912030591,0.0,0.0,77495,11.853789035275494,5879
ENSG00000077942,FBLN1,Gene Expression,0.5506921496950292,0.0,0.0,10985,4.057275708751869,3691
ENSG00000140511,HAPLN3,Gene Expression,0.550457695289581,0.0,0.0,1789,0.6963135265156402,1105
ENSG00000066336,SPI1,Gene Expression,0.5503112395201761,0.0,0.0,8180,2.4189974611285923,3276
ENSG00000139289,PHLDA1,Gene Expression,0.5501917465852535,0.0,0.0,229226,34.296223701792385,6138
ENSG00000039068,CDH1,Gene Expression,0.5494486450664607,0.0,0.0,69273,10.409464369412776,5854
ENSG00000130203,APOE,Gene Expression,0.5493892520627897,0.0,0.0,53697,14.600748197106608,5568
ENSG00000050165,DKK3,Gene Expression,0.5492418840262436,0.0,0.0,43417,9.246450977576847,5998
ENSG00000143341,HMCN1,Gene Expression,0.5485068928962549,0.0,0.0,3716,1.2189889041493298,2085
ENSG00000115468,EFHD1,Gene Expression,0.5483685734543325,0.0,0.0,2702,0.9948682775096822,1557
ENSG00000171551,ECEL1,Gene Expression,0.5479583087736429,0.0,0.0,13698,1.7875891608946228,2006
ENSG00000117318,ID3,Gene Expression,0.5478693549677779,0.0,0.0,16504,4.247068036971357,4853
ENSG00000166147,FBN1,Gene Expression,0.5472870107104195,0.0,0.0,6476,1.9345989422623644,3214
ENSG00000185559,DLK1,Gene Expression,0.5471957334573252,0.0,0.0,7020,0.7797610253786428,970
ENSG00000127528,KLF2,Gene Expression,0.5471362700972734,0.0,0.0,11421,3.3152042138382267,4324
ENSG00000055732,MCOLN3,Gene Expression,0.5471140326265216,0.0,0.0,60706,9.176680760478616,5808
ENSG00000162511,LAPTM5,Gene Expression,0.5468569565810835,0.0,0.0,10942,3.1442245375056403,3538
ENSG00000129116,PALLD,Gene Expression,0.5462810744088814,0.0,0.0,45903,8.915900637317671,6051
ENSG00000172216,CEBPB,Gene Expression,0.5462280339037557,0.0,0.0,17377,4.342709316017559,5132
ENSG00000149451,ADAM33,Gene Expression,0.5461866717024069,0.0,0.0,1958,0.7673726237617096,1234
ENSG00000141753,IGFBP4,Gene Expression,0.5457772680111249,0.0,0.0,18361,5.146082343958375,4916
ENSG00000146592,CREB5,Gene Expression,0.5455443057681676,0.0,0.0,2356,0.8837006219328024,1403
ENSG00000145423,SFRP2,Gene Expression,0.5449826442752352,0.0,0.0,2990,1.5236568955901348,1119
ENSG00000164949,GEM,Gene Expression,0.5440786698472619,0.0,0.0,35922,8.086737908035913,5947
ENSG00000140297,GCNT3,Gene Expression,0.5440187911386409,0.0,0.0,42942,6.388021463702279,5696
ENSG00000130477,UNC13A,Gene Expression,0.5439498232763578,0.0,0.0,65968,9.91435732183922,5813
ENSG00000139278,GLIPR1,Gene Expression,0.5439345091594342,0.0,0.0,3057,1.009757953044077,1835
ENSG00000106976,DNM1,Gene Expression,0.5439219360200281,0.0,0.0,72479,10.8845164644076,5858
ENSG00000118946,PCDH17,Gene Expression,0.5424085735832355,0.0,0.0,83656,12.699744526751676,5914
ENSG00000177697,CD151,Gene Expression,0.5420459006557781,0.0,0.0,47866,9.89175276194209,6111
ENSG00000124253,PCK1,Gene Expression,0.5420218175613457,0.0,0.0,61423,8.762121641201851,5724
ENSG00000165548,TMEM63C,Gene Expression,0.5419074536458206,0.0,0.0,56625,8.57443863074475,5766
ENSG00000115641,FHL2,Gene Expression,0.5414842769642755,0.0,0.0,7325,2.1222516821297592,3144
ENSG00000077264,PAK3,Gene Expression,0.5404721101084856,0.0,0.0,52643,7.863403525729357,5772
ENSG00000198848,CES1,Gene Expression,0.5401700568433223,0.0,0.0,9344,2.3049490230253076,3386
ENSG00000215644,GCGR,Gene Expression,0.5400662563664482,0.0,0.0,49658,7.528811113241913,5725
ENSG00000087077,TRIP6,Gene Expression,0.5400582850055106,0.0,0.0,2583,0.8721232152595696,1576
ENSG00000111846,GCNT2,Gene Expression,0.539193043873508,0.0,0.0,76252,11.694303162916945,5896
ENSG00000173546,CSPG4,Gene Expression,0.5385208935955522,0.0,0.0,3184,1.0446482657271798,1809
ENSG00000128989,ARPP19,Gene Expression,0.5364853418305808,0.0,0.0,164045,25.19741252354746,6092
ENSG00000073849,ST6GAL1,Gene Expression,0.5357562886055102,0.0,0.0,186716,27.833658737996455,6074
ENSG00000140678,ITGAX,Gene Expression,0.5353665887524981,0.0,0.0,5528,1.9271845186863086,2057
ENSG00000077157,PPP1R12B,Gene Expression,0.5351445968235533,0.0,0.0,44463,10.05574098488322,6111
ENSG00000048740,CELF2,Gene Expression,0.5346033342852474,0.0,0.0,3857,1.1206119466922992,2240
ENSG00000136997,MYC,Gene Expression,0.5343016320602535,0.0,0.0,8680,2.569622867469692,3674
ENSG00000106823,ECM2,Gene Expression,0.534217136097987,0.0,0.0,4445,1.303790106804499,2540
ENSG00000130592,LSP1,Gene Expression,0.5338687014557092,0.0,0.0,7207,1.5709156518494616,2407
ENSG00000118729,CASQ2,Gene Expression,0.5337169554539197,0.0,0.0,1041,0.42771530999174473,581
ENSG00000163435,ELF3,Gene Expression,0.5329698356131213,0.0,0.0,86659,13.322570588616808,5921
ENSG00000104267,CA2,Gene Expression,0.5327060912627007,0.0,0.0,52518,7.934599257482719,5769
ENSG00000110719,TCIRG1,Gene Expression,0.5325573985304211,0.0,0.0,3166,1.0180871785912602,1727
ENSG00000132386,SERPINF1,Gene Expression,0.5325257526440664,0.0,0.0,3981,1.4953828626143224,1758
ENSG00000174348,PODN,Gene Expression,0.5312470978653386,0.0,0.0,4643,1.5037583939923655,2254
ENSG00000128591,FLNC,Gene Expression,0.5310740169740671,0.0,0.0,1444,0.5672112778820785,888
ENSG00000196557,CACNA1H,Gene Expression,0.5307015334312776,0.0,0.0,93537,14.120477911507576,5954
ENSG00000140287,HDC,Gene Expression,0.5298619990291483,0.0,0.0,79945,12.129678399362787,5738
ENSG00000154734,ADAMTS1,Gene Expression,0.5296677677980816,0.0,0.0,23640,6.284427127381565,5337
ENSG00000122861,PLAU,Gene Expression,0.5294955346976583,0.0,0.0,4509,1.4991271288134502,2078
ENSG00000187498,COL4A1,Gene Expression,0.5290714467675,0.0,0.0,29938,7.426699411860697,5731
ENSG00000166710,B2M,Gene Expression,0.5289502648365396,0.0,0.0,312666,52.25213343939648,6185
ENSG00000138735,PDE5A,Gene Expression,0.5283215751402011,0.0,0.0,9128,2.634689495500623,3971
ENSG00000005243,COPZ2,Gene Expression,0.5282068155038668,0.0,0.0,1304,0.4826697821616296,847
ENSG00000176692,FOXC2,Gene Expression,0.5281782627344077,0.0,0.0,1647,0.6054269610893884,1069
ENSG00000139329,LUM,Gene Expression,0.5279919281908365,0.0,0.0,31275,7.888545007189854,5396
